Hugo_Symbol,n_variants,n_artifacts,artifact_rate,mean_probability,median_probability
EARS2,2,0,0.0,0.3311813731204,0.3311813731204
EBLN2,1,0,0.0,0.18386044,0.18386044
ECE2,2,0,0.0,9.4012605e-09,9.4012605e-09
ECHDC2,1,0,0.0,0.053206764,0.053206764
ECHS1,2,0,0.0,0.08536297018501911,0.08536297018501911
ECI2,1,0,0.0,0.25226396,0.25226396
ECSIT,1,0,0.0,0.22766304,0.22766304
EDA2R,1,0,0.0,7.848978e-07,7.848978e-07
EDAR,2,0,0.0,0.195472685,0.195472685
EDDM3A,2,0,0.0,0.27386435,0.27386435
EDDM3B,3,0,0.0,0.06340857655333333,0.05875266
EFCAB1,1,0,0.0,0.32228714,0.32228714
EFNA3,2,0,0.0,0.129053514715,0.129053514715
EFNA5,2,0,0.0,0.41327297500000004,0.41327297500000004
EFNB1,1,0,0.0,0.008098573,0.008098573
EFNB2,2,0,0.0,0.3434690215,0.3434690215
EGFL7,1,0,0.0,0.536207,0.536207
EHD2,1,0,0.0,2.0282494e-10,2.0282494e-10
EHF,2,0,0.0,2.14436005e-07,2.14436005e-07
EHHADH,4,0,0.0,0.05590342291,0.0075105829
EHMT1,3,0,0.0,0.0943729451872,0.0050906814
EIF2A,2,0,0.0,0.52160551,0.52160551
EIF2B5,2,0,0.0,0.001910436869605,0.001910436869605
EIF3J,1,0,0.0,0.47939757,0.47939757
EIF3K,1,0,0.0,0.1447217,0.1447217
EIF4A3,2,0,0.0,0.17140152749999998,0.17140152749999998
EIF5A,1,0,0.0,6.4706355e-06,6.4706355e-06
ELFN2,3,0,0.0,0.23735959302133333,0.06782682
ELK1,3,0,0.0,0.33370048668731855,0.2690089
ELMO3,1,0,0.0,0.17519966,0.17519966
ELMOD2,1,0,0.0,0.13768141,0.13768141
ELOA,2,0,0.0,0.31039696499999997,0.31039696499999997
ELOVL6,1,0,0.0,0.6294129,0.6294129
ELP5,2,0,0.0,1.24520444965e-10,1.24520444965e-10
EMC10,1,0,0.0,0.3672094,0.3672094
EMC6,1,0,0.0,0.6885282,0.6885282
EMC8,1,0,0.0,0.0053216014,0.0053216014
EMC9,1,0,0.0,0.008010205,0.008010205
EME1,2,0,0.0,0.334118665,0.334118665
EMG1,1,0,0.0,0.00019159804,0.00019159804
EMID1,1,0,0.0,0.084743984,0.084743984
EML3,1,0,0.0,0.09062948,0.09062948
EML5,5,0,0.0,0.01841800594479586,2.0146642e-08
EMX1,1,0,0.0,4.6657633e-10,4.6657633e-10
EN2,1,0,0.0,2.2209173e-05,2.2209173e-05
ENDOU,1,0,0.0,0.000383824,0.000383824
ENDOV,2,0,0.0,1.29845633e-08,1.29845633e-08
ENO2,2,0,0.0,0.20178076699999997,0.20178076699999997
ENOPH1,3,0,0.0,0.053476796808733344,9.608756e-05
ENOX1,1,0,0.0,0.05978403,0.05978403
ENTPD4,2,0,0.0,0.37240671265,0.37240671265
ENTPD5,1,0,0.0,0.109232984,0.109232984
ENTPD8,1,0,0.0,0.7477352,0.7477352
EOLA1,1,0,0.0,2.1238161e-10,2.1238161e-10
EPC2,1,0,0.0,0.00085068285,0.00085068285
EPCAM,1,0,0.0,0.0016745602,0.0016745602
EPHB3,1,0,0.0,0.059829418,0.059829418
EPHX1,1,0,0.0,0.538175,0.538175
EPN2,1,0,0.0,0.015263565,0.015263565
EPN3,2,0,0.0,1.523635e-08,1.523635e-08
EPRS1,5,0,0.0,0.22950431778459998,0.12974025
EPS8L1,3,0,0.0,0.23449064730702426,1.3808792e-05
ERAS,1,0,0.0,0.62986493,0.62986493
ERBB3,3,0,0.0,0.13408858792,0.00034937382
ERCC4,7,0,0.0,0.12862511158285714,0.06766057
EREG,1,0,0.0,0.6999433,0.6999433
ERLIN1,1,0,0.0,7.828248e-07,7.828248e-07
ERO1B,1,0,0.0,0.23137234,0.23137234
ESCO2,1,0,0.0,0.19745307,0.19745307
ESPN,1,0,0.0,2.3279497e-07,2.3279497e-07
ESRRA,1,0,0.0,0.008016599,0.008016599
ESYT3,1,0,0.0,1.4674575e-08,1.4674575e-08
ETF1,3,0,0.0,0.15832636866666666,0.12799066
ETFB,2,0,0.0,0.3654178700000258,0.3654178700000258
ETNK1,1,0,0.0,0.0021620565,0.0021620565
ETNK2,1,0,0.0,0.16262761,0.16262761
EVI2A,1,0,0.0,0.70834047,0.70834047
EWSR1,2,0,0.0,0.32453400000000177,0.32453400000000177
EXD2,1,0,0.0,0.07889239,0.07889239
EXD3,4,0,0.0,0.001124338505978955,8.29828e-07
EXOC6B,1,0,0.0,7.977572e-10,7.977572e-10
EXOG,1,0,0.0,0.0037543434,0.0037543434
EXOSC3,1,0,0.0,0.39704952,0.39704952
EXOSC5,1,0,0.0,0.69970596,0.69970596
EXTL1,1,0,0.0,0.5425756,0.5425756
F11R,2,0,0.0,0.0242701073,0.0242701073
F2RL1,1,0,0.0,5.244853e-07,5.244853e-07
F2RL3,2,0,0.0,1.1123112643599999e-05,1.1123112643599999e-05
FAAP20,1,0,0.0,7.411071e-07,7.411071e-07
FADS1,3,0,0.0,2.544859214666667e-07,1.8564982e-08
FAM107B,2,0,0.0,0.040828354935,0.040828354935
FAM111B,3,0,0.0,0.2639670734333333,0.05488218
FAM117B,1,0,0.0,6.957561e-11,6.957561e-11
FAM124B,1,0,0.0,0.55013585,0.55013585
FAM126B,1,0,0.0,0.00028097152,0.00028097152
FAM133A,1,0,0.0,5.960935e-14,5.960935e-14
FAM155A,2,0,0.0,0.2651607951295,0.2651607951295
FAM160A2,2,0,0.0,0.2697700465,0.2697700465
FAM161B,2,0,0.0,4.668941135e-05,4.668941135e-05
FAM163B,1,0,0.0,1.6390869e-10,1.6390869e-10
FAM167A,1,0,0.0,0.08244153,0.08244153
FAM168B,2,0,0.0,2.68936945e-08,2.68936945e-08
FAM181B,1,0,0.0,1.4669175e-08,1.4669175e-08
FAM210B,1,0,0.0,0.24090359,0.24090359
FAM217B,3,0,0.0,0.11190876233333334,0.14353175
FAM21FP,1,0,0.0,3.8726844e-09,3.8726844e-09
FAM220A,1,0,0.0,0.6650636,0.6650636
FAM27E5,1,0,0.0,0.04900219,0.04900219
FAM53C,1,0,0.0,0.18854147,0.18854147
FAM83C,4,0,0.0,0.00968215607432575,0.00166315156
FAM89B,1,0,0.0,0.71939546,0.71939546
FAM9B,1,0,0.0,0.42186227,0.42186227
FANCG,1,0,0.0,0.00092050695,0.00092050695
FANK1,1,0,0.0,0.17603955,0.17603955
FARP1,5,0,0.0,0.09603172850239554,2.2677069e-08
FARP2,1,0,0.0,0.0040252833,0.0040252833
FASLG,1,0,0.0,3.1264182e-09,3.1264182e-09
FASN,4,0,0.0,0.048188538870694124,0.01190413485
FAXDC2,1,0,0.0,0.5651511,0.5651511
FBXL12,1,0,0.0,0.055204883,0.055204883
FBXL16,1,0,0.0,4.550135e-09,4.550135e-09
FBXL17,2,0,0.0,7.40260026644e-08,7.40260026644e-08
FBXL19,2,0,0.0,0.11964893500783358,0.11964893500783358
FBXL2,1,0,0.0,0.014850598,0.014850598
FBXL22,1,0,0.0,0.25779766,0.25779766
FBXL3,1,0,0.0,0.007983832,0.007983832
FBXO15,2,0,0.0,0.32056664944999996,0.32056664944999996
FBXO21,1,0,0.0,0.0048509333,0.0048509333
FBXO27,1,0,0.0,0.6026253,0.6026253
FBXO33,1,0,0.0,1.0531023e-06,1.0531023e-06
FBXO41,1,0,0.0,9.1524825e-08,9.1524825e-08
FBXO42,1,0,0.0,0.4569672,0.4569672
FBXO46,1,0,0.0,0.15188627,0.15188627
FBXW9,2,0,0.0,0.00037624435645500004,0.00037624435645500004
FCAMR,2,0,0.0,0.096572,0.096572
FCAR,2,0,0.0,0.188324375,0.188324375
FCER1A,4,0,0.0,0.21742888999999999,0.242168815
FCMR,1,0,0.0,0.5181599,0.5181599
FCRL5,5,0,0.0,0.2729935291226344,0.020820504
FEM1B,1,0,0.0,0.00022227773,0.00022227773
FER,2,0,0.0,0.0028089817999999997,0.0028089817999999997
FES,2,0,0.0,0.44476938,0.44476938
FEZF1,1,0,0.0,0.4153147,0.4153147
FGD2,1,0,0.0,0.5711338,0.5711338
FGF13,1,0,0.0,8.37026e-08,8.37026e-08
FGF2,2,0,0.0,0.35756084,0.35756084
FGF21,1,0,0.0,0.2689533,0.2689533
FGF3,1,0,0.0,0.66298723,0.66298723
FGF6,3,0,0.0,0.08516367446337998,0.104965754
FGF7,1,0,0.0,0.6345137,0.6345137
FGFRL1,2,0,0.0,4.12815803e-05,4.12815803e-05
FHL2,1,0,0.0,0.03823789,0.03823789
FHOD1,2,0,0.0,7.2118739185e-06,7.2118739185e-06
FIGLA,1,0,0.0,0.0009867755,0.0009867755
FIGNL1,2,0,0.0,0.0035195997500000005,0.0035195997500000005
FIGNL2,1,0,0.0,1.4277916e-06,1.4277916e-06
FITM2,2,0,0.0,5.4084894250000004e-09,5.4084894250000004e-09
FKBP11,1,0,0.0,3.6026702e-07,3.6026702e-07
FKBP4,1,0,0.0,0.012111541,0.012111541
FKBPL,1,0,0.0,6.677425e-09,6.677425e-09
FKRP,1,0,0.0,5.619285e-10,5.619285e-10
FLII,1,0,0.0,0.53714496,0.53714496
FLVCR2,1,0,0.0,4.844787e-05,4.844787e-05
FLYWCH1,1,0,0.0,2.6037488e-09,2.6037488e-09
FN3K,2,0,0.0,0.28980217342205,0.28980217342205
FNBP1L,1,0,0.0,1.6286565e-10,1.6286565e-10
FOLR1,2,0,0.0,0.40973496,0.40973496
FOXA3,1,0,0.0,0.00014311774,0.00014311774
FOXB1,2,0,0.0,1.51814681275e-08,1.51814681275e-08
FOXB2,2,0,0.0,0.0109226863,0.0109226863
FOXF2,1,0,0.0,0.0026620554,0.0026620554
FOXH1,1,0,0.0,9.0801583e-10,9.0801583e-10
FOXL1,2,0,0.0,0.39258329999999997,0.39258329999999997
FOXP4,1,0,0.0,0.45887172,0.45887172
FPGT-TNNI3K,2,0,0.0,3.707681074135e-09,3.707681074135e-09
FRG2,3,0,0.0,0.11424161916666666,0.05879139
FRMD4A,1,0,0.0,2.2142125e-08,2.2142125e-08
FSCN2,1,0,0.0,4.9160573e-14,4.9160573e-14
FSD2,1,0,0.0,0.16619922,0.16619922
FSTL3,1,0,0.0,2.0258735e-08,2.0258735e-08
FTCD,2,0,0.0,0.481325925,0.481325925
FTHL17,4,0,0.0,0.18588489007749998,0.18810562349999999
FTSJ1,3,0,0.0,1.4444797957333334e-10,1.6461166e-11
FUBP3,1,0,0.0,1.0243782e-06,1.0243782e-06
FUNDC1,1,0,0.0,0.100468256,0.100468256
FURIN,2,0,0.0,0.158488438205,0.158488438205
FUS,2,0,0.0,0.00285419735735,0.00285419735735
FXR1,3,0,0.0,0.18433697591433332,0.0010026476
GABARAPL1,1,0,0.0,0.028863126,0.028863126
GABARAPL2,1,0,0.0,0.25412428,0.25412428
GABRR2,2,0,0.0,0.10625577516474438,0.10625577516474438
GAD1,6,0,0.0,0.17471079401703873,0.0625980201
GADD45A,1,0,0.0,9.590123e-09,9.590123e-09
GAGE2E,1,0,0.0,0.65466547,0.65466547
GALE,3,0,0.0,0.39859817000000003,0.46181077
GALNS,3,0,0.0,0.003346717888876667,0.001945203
GALNT3,2,0,0.0,0.249415902,0.249415902
GALR2,1,0,0.0,0.10508864,0.10508864
GAN,1,0,0.0,0.11382004,0.11382004
GAP43,1,0,0.0,0.43038094,0.43038094
GAR1,1,0,0.0,0.0054227957,0.0054227957
GAS1,1,0,0.0,0.0072483146,0.0072483146
GAS2,3,0,0.0,5.01830965e-08,4.044444e-08
GAS2L1,2,0,0.0,0.25699012431054996,0.25699012431054996
GATA5,1,0,0.0,0.50781906,0.50781906
GATAD2A,1,0,0.0,0.000112599955,0.000112599955
GBA,2,0,0.0,0.069940202,0.069940202
GDF10,2,0,0.0,2.274626973575e-09,2.274626973575e-09
GDF7,1,0,0.0,1.4680846e-08,1.4680846e-08
GDI1,1,0,0.0,0.037242677,0.037242677
GDPD3,1,0,0.0,0.0021916493,0.0021916493
GFOD2,1,0,0.0,0.5512151,0.5512151
GFRA1,3,0,0.0,0.07166859717015342,3.1485616e-08
GGH,1,0,0.0,0.06755908,0.06755908
GGT6,1,0,0.0,7.611861e-06,7.611861e-06
GH2,3,0,0.0,0.220292244,0.15436508
GID4,1,0,0.0,9.557979e-10,9.557979e-10
GID8,2,0,0.0,6.43435825e-09,6.43435825e-09
GJB1,2,0,0.0,0.1756262725486,0.1756262725486
GJC2,1,0,0.0,0.05766939,0.05766939
GJD4,1,0,0.0,0.06957265,0.06957265
GLB1,2,0,0.0,0.00041905257,0.00041905257
GLIPR1L2,1,0,0.0,0.24745627,0.24745627
GLRA1,1,0,0.0,0.13170052,0.13170052
GLRA4,1,0,0.0,2.7832565e-13,2.7832565e-13
GLTP,2,0,0.0,0.62529868,0.62529868
GMPS,1,0,0.0,0.00973821,0.00973821
GNA15,1,0,0.0,0.71689683,0.71689683
GNAO1,2,0,0.0,0.149234982,0.149234982
GNAQ,1,0,0.0,0.023286935,0.023286935
GNAT2,1,0,0.0,0.24831155,0.24831155
GNAZ,2,0,0.0,0.404068255,0.404068255
GNB3,1,0,0.0,0.17056891,0.17056891
GNB4,1,0,0.0,7.2176794e-05,7.2176794e-05
GNGT1,1,0,0.0,0.46281627,0.46281627
GNL1,1,0,0.0,0.013278229,0.013278229
GNL3L,1,0,0.0,0.4662103,0.4662103
GNPTG,1,0,0.0,0.15142849,0.15142849
GNRH2,1,0,0.0,0.47630686,0.47630686
GOLM2,1,0,0.0,9.584835e-05,9.584835e-05
GORASP1,1,0,0.0,0.008006701,0.008006701
GOT1,1,0,0.0,2.4048324e-10,2.4048324e-10
GPATCH2,1,0,0.0,0.4051868,0.4051868
GPBP1L1,1,0,0.0,0.34373382,0.34373382
GPC3,1,0,0.0,0.70017797,0.70017797
GPC6,2,0,0.0,2.2233554e-13,2.2233554e-13
GPD1L,1,0,0.0,0.680432,0.680432
GPER1,2,0,0.0,0.03675344775,0.03675344775
GPHA2,1,0,0.0,7.199894e-07,7.199894e-07
GPHB5,1,0,0.0,1.8021256e-05,1.8021256e-05
GPN2,1,0,0.0,3.0279306e-08,3.0279306e-08
GPR12,1,0,0.0,0.14013332,0.14013332
GPR137,3,0,0.0,0.39713930000000003,0.34600565
GPR137B,1,0,0.0,0.0008548093,0.0008548093
GPR146,1,0,0.0,0.4339785,0.4339785
GPR150,2,0,0.0,8.92589925e-10,8.92589925e-10
GPR153,1,0,0.0,0.26156673,0.26156673
GPR155,2,0,0.0,1.8866301605000002e-06,1.8866301605000002e-06
GPR171,1,0,0.0,0.01883743,0.01883743
GPR6,2,0,0.0,0.16047087679505,0.16047087679505
GPR62,1,0,0.0,3.998005e-07,3.998005e-07
GPR82,1,0,0.0,0.744216,0.744216
GPR89A,1,0,0.0,0.00018663461,0.00018663461
GPRASP1,2,0,0.0,0.047665097919999996,0.047665097919999996
GPRIN1,1,0,0.0,2.716099e-12,2.716099e-12
GPX3,1,0,0.0,0.29284585,0.29284585
GPX4,1,0,0.0,0.64916015,0.64916015
GPX7,1,0,0.0,3.7547926e-10,3.7547926e-10
GPX8,1,0,0.0,0.007998157,0.007998157
GRAMD1B,4,0,0.0,0.164412857180363,0.001023364282451
GRAMD1C,1,0,0.0,0.12678723,0.12678723
GREM1,3,0,0.0,0.1694560904375015,0.0008405713
GREM2,1,0,0.0,0.21505494,0.21505494
GRIK1,7,0,0.0,0.23833128826632427,0.2373177
GRM7,5,0,0.0,0.2662112756458948,0.23380372
GRTP1,1,0,0.0,0.536046,0.536046
GRXCR1,1,0,0.0,0.50313836,0.50313836
GRXCR2,1,0,0.0,0.09539758,0.09539758
GSG1L,2,0,0.0,0.26941007455108,0.26941007455108
GSTA1,1,0,0.0,0.7363321,0.7363321
GSTA5,2,0,0.0,0.0360523935,0.0360523935
GSTK1,1,0,0.0,0.2638043,0.2638043
GSTM1,2,0,0.0,4.2105708e-11,4.2105708e-11
GSTT2,1,0,0.0,7.66768e-11,7.66768e-11
GSTT2B,2,0,0.0,0.24488730823535,0.24488730823535
GTF2E1,1,0,0.0,0.55097526,0.55097526
GTF2H4,3,0,0.0,0.13120923190565467,0.17694183
GTF3C4,1,0,0.0,4.8531803e-14,4.8531803e-14
GTF3C6,1,0,0.0,0.53398776,0.53398776
GTSF1L,1,0,0.0,0.2192669,0.2192669
GUCA1B,2,0,0.0,0.08274960649999999,0.08274960649999999
GXYLT2,1,0,0.0,0.013602065,0.013602065
GYG1,1,0,0.0,0.24073297,0.24073297
GZMA,1,0,0.0,0.0011503669,0.0011503669
H1-10,1,0,0.0,0.518683,0.518683
H1-3,2,0,0.0,0.45508436500000005,0.45508436500000005
H1-5,1,0,0.0,0.464496,0.464496
H1-7,2,0,0.0,1.0271516875e-09,1.0271516875e-09
H1-8,1,0,0.0,0.0046372083,0.0046372083
H2BC11,1,0,0.0,0.6422546,0.6422546
H6PD,1,0,0.0,9.626723e-05,9.626723e-05
HAAO,1,0,0.0,0.044159796,0.044159796
HABP2,2,0,0.0,0.004007033634115,0.004007033634115
HACL1,1,0,0.0,0.09192117,0.09192117
HADH,1,0,0.0,0.5853897,0.5853897
HAND1,1,0,0.0,0.0002579063,0.0002579063
HAPLN1,1,0,0.0,0.17556582,0.17556582
HARBI1,2,0,0.0,0.202420425,0.202420425
HAVCR2,3,0,0.0,0.4137979941246666,0.5398286
HBEGF,1,0,0.0,0.08626062,0.08626062
HCFC2,2,0,0.0,0.33142387500000003,0.33142387500000003
HCN4,4,0,0.0,0.151700193,0.162188385
HDAC2,3,0,0.0,0.3618727933333333,0.31578517
HDGF,1,0,0.0,0.16293818,0.16293818
HDHD5,2,0,0.0,0.07486568160000001,0.07486568160000001
HDX,3,0,0.0,0.3419231963,0.5075737
HEG1,1,0,0.0,0.41150054,0.41150054
HELLS,1,0,0.0,0.2990311,0.2990311
HELQ,2,0,0.0,0.230264245,0.230264245
HERC6,3,0,0.0,0.13849453089151714,6.1939426e-07
HES1,1,0,0.0,0.021185424,0.021185424
HEXIM2,1,0,0.0,0.16288838,0.16288838
HFE,2,0,0.0,0.112721786415,0.112721786415
HHEX,2,0,0.0,0.32297625665,0.32297625665
HIBADH,1,0,0.0,0.21830362,0.21830362
HINT2,1,0,0.0,0.16787,0.16787
HLA-C,1,0,0.0,0.0188903,0.0188903
HLA-DMA,2,0,0.0,0.081668307965,0.081668307965
HLA-DMB,1,0,0.0,0.740056,0.740056
HLA-DOA,3,0,0.0,0.16182956775033333,0.162653
HLA-DQB1,2,0,0.0,0.00460922385,0.00460922385
HLX,2,0,0.0,0.23879262900565,0.23879262900565
HMBS,1,0,0.0,0.55815643,0.55815643
HMGA2,1,0,0.0,0.14452803,0.14452803
HMGB1,2,0,0.0,0.007615011903235,0.007615011903235
HMGXB4,1,0,0.0,0.68360406,0.68360406
HMOX1,2,0,0.0,0.055350896999999996,0.055350896999999996
HNRNPA1L2,3,0,0.0,0.029897456223609998,8.514425e-05
HNRNPK,1,0,0.0,1.5209246e-06,1.5209246e-06
HOGA1,1,0,0.0,9.104567e-08,9.104567e-08
HOPX,1,0,0.0,8.008246e-10,8.008246e-10
HOXB5,1,0,0.0,0.057341743,0.057341743
HOXB8,2,0,0.0,0.0490255996758885,0.0490255996758885
HOXB9,1,0,0.0,1.1860455e-05,1.1860455e-05
HOXC13,1,0,0.0,4.3850044e-09,4.3850044e-09
HPF1,2,0,0.0,0.161711575,0.161711575
HRH3,3,0,0.0,0.10486505300000248,0.028072529
HRH4,1,0,0.0,0.40426707,0.40426707
HS3ST6,2,0,0.0,2.3338277295e-06,2.3338277295e-06
HS6ST1,2,0,0.0,0.26332537702415004,0.26332537702415004
HSD17B1,1,0,0.0,0.37850887,0.37850887
HSD17B12,1,0,0.0,0.05712071,0.05712071
HSD3B2,3,0,0.0,0.37157123666666664,0.40258837
HSDL1,1,0,0.0,0.023899093,0.023899093
HSF1,2,0,0.0,0.00049495556055,0.00049495556055
HSPB7,1,0,0.0,0.16055427,0.16055427
HSPD1,1,0,0.0,0.00029883356,0.00029883356
HTR1B,1,0,0.0,0.17278495,0.17278495
HUS1B,1,0,0.0,0.0072432035,0.0072432035
HYAL1,1,0,0.0,0.001612533,0.001612533
IBA57,1,0,0.0,2.4545739e-11,2.4545739e-11
ICAM3,1,0,0.0,4.797602e-05,4.797602e-05
IDI1,1,0,0.0,0.4880401,0.4880401
IFI30,1,0,0.0,8.065396e-09,8.065396e-09
IFIT2,2,0,0.0,0.250443315,0.250443315
IFITM1,1,0,0.0,0.18339515,0.18339515
IFITM2,1,0,0.0,0.06156465,0.06156465
IFITM5,1,0,0.0,2.097358e-08,2.097358e-08
IFNA10,2,0,0.0,9.18682525e-09,9.18682525e-09
IFNA21,2,0,0.0,2.4716352e-12,2.4716352e-12
IFNB1,2,0,0.0,2.7153564e-08,2.7153564e-08
IFNE,2,0,0.0,0.008579972,0.008579972
IFNLR1,1,0,0.0,0.41577935,0.41577935
IFT88,1,0,0.0,0.00013177344,0.00013177344
IFTAP,1,0,0.0,0.007998388,0.007998388
IGF1,1,0,0.0,0.15221836,0.15221836
IGFALS,1,0,0.0,1.4655163e-08,1.4655163e-08
IGHA2,2,0,0.0,0.0008354645261925,0.0008354645261925
IGHD,3,0,0.0,8.395498533333334e-09,1.0993474e-08
IGHE,3,0,0.0,0.0003412916617233333,4.472268e-05
IGHG1,3,0,0.0,0.40028244766666665,0.5278014
IGHG2,1,0,0.0,2.817956e-09,2.817956e-09
IGHJ6,1,0,0.0,0.38792622,0.38792622
IGHV1-45,1,0,0.0,0.0008361019,0.0008361019
IGHV1OR15-9,2,0,0.0,0.53199943,0.53199943
IGHV2-5,1,0,0.0,0.15305687,0.15305687
IGHV3-13,1,0,0.0,0.29273906,0.29273906
IGHV3-15,1,0,0.0,2.0924205e-11,2.0924205e-11
IGHV3-16,1,0,0.0,1.915809e-09,1.915809e-09
IGHV3-38,1,0,0.0,0.62974524,0.62974524
IGHV3-66,1,0,0.0,0.4664661,0.4664661
IGHV3OR16-8,1,0,0.0,0.44234157,0.44234157
IGKV1-13,1,0,0.0,0.42304268,0.42304268
IGKV1-5,1,0,0.0,9.613358e-05,9.613358e-05
IGKV1D-43,2,0,0.0,9.65490713335e-10,9.65490713335e-10
IGKV3-7,1,0,0.0,0.0064544105,0.0064544105
IGKV4-1,1,0,0.0,0.17816494,0.17816494
IGLON5,2,0,0.0,0.0329827905567,0.0329827905567
IGLV1-40,1,0,0.0,0.4411937,0.4411937
IGLV1-50,1,0,0.0,0.36509776,0.36509776
IGLV1-51,1,0,0.0,1.7228498e-11,1.7228498e-11
IGLV2-11,1,0,0.0,0.17466812,0.17466812
IGLV3-19,3,0,0.0,0.3165265483333333,0.3492589
IGLV8OR8-1,1,0,0.0,0.3310741,0.3310741
IK,1,0,0.0,2.6860337e-07,2.6860337e-07
IKBIP,1,0,0.0,0.3101169,0.3101169
IKZF4,1,0,0.0,0.021113954,0.021113954
IL13,1,0,0.0,0.13954473,0.13954473
IL17RA,2,0,0.0,0.014910887690000001,0.014910887690000001
IL1R1,2,0,0.0,0.24601814397222,0.24601814397222
IL21,1,0,0.0,0.14774217,0.14774217
IL22RA2,2,0,0.0,0.311571333185,0.311571333185
IL23A,1,0,0.0,0.17542402,0.17542402
IL24,1,0,0.0,0.22278516,0.22278516
IL25,1,0,0.0,7.8475625e-07,7.8475625e-07
IL3,1,0,0.0,0.71931493,0.71931493
IL4,1,0,0.0,0.5622162,0.5622162
IL6,2,0,0.0,0.10498141,0.10498141
ILDR1,2,0,0.0,0.2033370047,0.2033370047
IMP3,1,0,0.0,6.2183153e-07,6.2183153e-07
IMPACT,2,0,0.0,0.06093753815,0.06093753815
INA,1,0,0.0,5.6957533e-12,5.6957533e-12
ING4,1,0,0.0,0.44108096,0.44108096
INHBE,2,0,0.0,2.93434255e-12,2.93434255e-12
INO80B,2,0,0.0,3.810792323137425e-05,3.810792323137425e-05
INO80C,1,0,0.0,0.26156548,0.26156548
INPP5A,1,0,0.0,0.35835165,0.35835165
INPPL1,3,0,0.0,7.845947678e-06,4.886699e-08
INS,1,0,0.0,3.832642e-07,3.832642e-07
INSIG1,2,0,0.0,0.23305141499999998,0.23305141499999998
INTS14,2,0,0.0,0.5564382999999999,0.5564382999999999
INTS3,2,0,0.0,0.33108705031403907,0.33108705031403907
INTS8,2,0,0.0,0.083411652,0.083411652
IPCEF1,1,0,0.0,0.12109633,0.12109633
IPO13,3,0,0.0,0.1684018009430376,2.6253717e-09
IPO4,3,0,0.0,0.00010189028563466668,4.0682316e-05
IQCJ,1,0,0.0,0.55478173,0.55478173
IRF7,1,0,0.0,0.00031908645,0.00031908645
IRS2,2,0,0.0,2.48562679e-07,2.48562679e-07
IRX2,2,0,0.0,0.07557365000176329,0.07557365000176329
IRX4,1,0,0.0,2.7967747e-08,2.7967747e-08
IRX5,2,0,0.0,0.12971915905188702,0.12971915905188702
IRX6,2,0,0.0,0.31838524549999997,0.31838524549999997
ISG20,1,0,0.0,0.01772713,0.01772713
ISOC2,1,0,0.0,2.168955e-09,2.168955e-09
ITGA2B,1,0,0.0,0.48738825,0.48738825
ITGB8,3,0,0.0,0.32264000694800005,0.29234055
ITM2A,2,0,0.0,2.7156110498174e-08,2.7156110498174e-08
ITM2B,1,0,0.0,0.0031336974,0.0031336974
ITPK1,1,0,0.0,0.5305111,0.5305111
ITPRIP,1,0,0.0,0.0740217,0.0740217
ITPRIPL1,2,0,0.0,0.15479968516919695,0.15479968516919695
IZUMO1R,1,0,0.0,0.016144713,0.016144713
JADE1,4,0,0.0,0.08378209293847749,0.021148732
JAG2,9,0,0.0,0.020525108219907315,1.0026976e-06
JAKMIP1,4,0,0.0,0.18497819800167753,6.8642308e-07
JMJD7-PLA2G4B,1,0,0.0,0.32802677,0.32802677
JPH4,1,0,0.0,0.3110832,0.3110832
JPT1,1,0,0.0,0.037680797,0.037680797
JRKL,1,0,0.0,2.2140614e-05,2.2140614e-05
JUP,1,0,0.0,8.0041834e-10,8.0041834e-10
KANSL1,1,0,0.0,0.3107748,0.3107748
KAT7,1,0,0.0,0.15889707,0.15889707
KATNAL2,2,0,0.0,0.438218275,0.438218275
KATNB1,1,0,0.0,0.55909735,0.55909735
KBTBD11,1,0,0.0,9.260258e-09,9.260258e-09
KCNC1,1,0,0.0,1.479086e-06,1.479086e-06
KCNC2,8,0,0.0,0.28814017138298964,0.233786922
KCND1,4,0,0.0,0.19994784219469042,0.07752279938881501
KCNE3,1,0,0.0,0.00416257,0.00416257
KCNE4,1,0,0.0,0.4275202,0.4275202
KCNJ10,1,0,0.0,0.008009201,0.008009201
KCNJ12,3,0,0.0,0.12043954750691,6.0373986e-07
KCNJ2,1,0,0.0,0.5651704,0.5651704
KCNJ5,4,0,0.0,0.218599296075,0.087995565
KCNK12,1,0,0.0,2.85756e-05,2.85756e-05
KCNK18,2,0,0.0,0.198450617064361,0.198450617064361
KCTD11,1,0,0.0,0.4949784,0.4949784
KCTD12,3,0,0.0,0.015464131425920001,8.308746e-06
KCTD2,3,0,0.0,0.09849536523568651,0.059721295
KDM5D,6,0,0.0,8.658215693333332e-11,4.099297e-11
KHDC1,1,0,0.0,0.004665178,0.004665178
KIAA0408,2,0,0.0,0.00041068352,0.00041068352
KIAA1191,1,0,0.0,0.097879924,0.097879924
KIAA1328,1,0,0.0,0.045852605,0.045852605
KIF22,1,0,0.0,0.013128732,0.013128732
KIF23,3,0,0.0,0.19715497651836,0.069009125
KIF24,1,0,0.0,1.6556977e-12,1.6556977e-12
KIF2A,2,0,0.0,0.10602121835,0.10602121835
KIF6,1,0,0.0,0.015244376,0.015244376
KIN,1,0,0.0,0.6586611,0.6586611
