Hugo_Symbol,threshold,n_variants,n_predicted_artifact,artifact_fraction,median_rep_error_probability,mean_rep_error_probability
TMUB2,0.75,2,1,0.5,0.50856634,0.50856634
TNF,0.75,2,1,0.5,0.5755604,0.5755604
TNFAIP1,0.75,2,1,0.5,0.472006776,0.472006776
TNFAIP8,0.75,2,1,0.5,0.5359597500000001,0.5359597500000001
TNFRSF1A,0.75,2,1,0.5,0.79656902,0.79656902
TNFRSF1B,0.75,2,1,0.5,0.509021275,0.509021275
TNFSF4,0.75,2,1,0.5,0.70769662,0.70769662
TNNT2,0.75,2,1,0.5,0.724027215,0.724027215
TOP3A,0.75,2,1,0.5,0.60647507,0.60647507
TOP3B,0.75,2,1,0.5,0.45583339581,0.45583339581
TOR1A,0.75,2,1,0.5,0.4920297699133,0.4920297699133
TOR1AIP1,0.75,2,1,0.5,0.539941765,0.539941765
TP73,0.75,2,1,0.5,0.6570867300000001,0.6570867300000001
TPH2,0.75,2,1,0.5,0.81235223,0.81235223
TPK1,0.75,2,1,0.5,0.495634583262515,0.495634583262515
TPM2,0.75,2,1,0.5,0.7254948,0.7254948
TPP2,0.75,2,1,0.5,0.7114754000000001,0.7114754000000001
TPPP3,0.75,2,1,0.5,0.5009007885,0.5009007885
TPST2,0.75,2,1,0.5,0.47928473570339986,0.47928473570339986
TRAF5,0.75,2,1,0.5,0.47878964965,0.47878964965
TRAPPC6B,0.75,2,1,0.5,0.48579526143737,0.48579526143737
TRAV7,0.75,2,1,0.5,0.4830082152,0.4830082152
TRDMT1,0.75,2,1,0.5,0.621753395,0.621753395
TRGV5,0.75,2,1,0.5,0.76814575,0.76814575
TRIL,0.75,2,1,0.5,0.49822096964999996,0.49822096964999996
TRIM38,0.75,2,1,0.5,0.53296316,0.53296316
TRIM45,0.75,2,1,0.5,0.6389659649999999,0.6389659649999999
TRIM48,0.75,2,1,0.5,0.58960675,0.58960675
TRIM54,0.75,2,1,0.5,0.4946467000129,0.4946467000129
TRIM6-TRIM34,0.75,2,1,0.5,0.49338942870665,0.49338942870665
TRIM68,0.75,2,1,0.5,0.49227657065,0.49227657065
TRIM8,0.75,2,1,0.5,0.48915666256631,0.48915666256631
TRIT1,0.75,2,1,0.5,0.515856878,0.515856878
TRMT2A,0.75,2,1,0.5,0.57028102,0.57028102
TRMT61B,0.75,2,1,0.5,0.49570687488123,0.49570687488123
TRPC3,0.75,2,1,0.5,0.442657089652,0.442657089652
TSEN2,0.75,2,1,0.5,0.5351425125,0.5351425125
TSKU,0.75,2,1,0.5,0.57683742,0.57683742
TSNAX,0.75,2,1,0.5,0.545679865,0.545679865
TSPYL1,0.75,2,1,0.5,0.4779068886059765,0.4779068886059765
TTC23L,0.75,2,1,0.5,0.450453252,0.450453252
TTLL3,0.75,2,1,0.5,0.5506765025,0.5506765025
TUBB6,0.75,2,1,0.5,0.49630586885,0.49630586885
TVP23A,0.75,2,1,0.5,0.489269628535,0.489269628535
TYK2,0.75,2,1,0.5,0.3990937754652915,0.3990937754652915
UBAC1,0.75,2,1,0.5,0.81322685,0.81322685
UBAP2,0.75,2,1,0.5,0.495998614225,0.495998614225
UBB,0.75,2,1,0.5,0.7776508,0.7776508
UBE2J1,0.75,2,1,0.5,0.764892325,0.764892325
UBE2W,0.75,2,1,0.5,0.4922041500337336,0.4922041500337336
UBFD1,0.75,2,1,0.5,0.4957740240625,0.4957740240625
UBXN2B,0.75,2,1,0.5,0.50878016,0.50878016
UBXN8,0.75,2,1,0.5,0.7915401500000001,0.7915401500000001
UCP3,0.75,2,1,0.5,0.4996764805,0.4996764805
UEVLD,0.75,2,1,0.5,0.6063275100000001,0.6063275100000001
UFD1,0.75,2,1,0.5,0.49038017055479455,0.49038017055479455
UGT1A9,0.75,2,1,0.5,0.797204555,0.797204555
UGT2B17,0.75,2,1,0.5,0.72890385,0.72890385
UHRF1,0.75,2,1,0.5,0.56460539,0.56460539
UMPS,0.75,2,1,0.5,0.800319515,0.800319515
UNC119,0.75,2,1,0.5,0.49503486059594554,0.49503486059594554
UNC5CL,0.75,2,1,0.5,0.76817592,0.76817592
UNK,0.75,2,1,0.5,0.49450880004,0.49450880004
UQCRC1,0.75,2,1,0.5,0.733047545,0.733047545
URB1,0.75,2,1,0.5,0.657169025,0.657169025
UROD,0.75,2,1,0.5,0.67666574,0.67666574
USO1,0.75,2,1,0.5,0.4970702825,0.4970702825
USP18,0.75,2,1,0.5,0.404201689585,0.404201689585
USP2,0.75,2,1,0.5,0.7214556,0.7214556
USP40,0.75,2,1,0.5,0.81549677,0.81549677
USP45,0.75,2,1,0.5,0.47650060000126504,0.47650060000126504
USP48,0.75,2,1,0.5,0.810564275,0.810564275
USP51,0.75,2,1,0.5,0.48967955000932994,0.48967955000932994
USP8,0.75,2,1,0.5,0.815462135,0.815462135
UTP11,0.75,2,1,0.5,0.518596405,0.518596405
UTP23,0.75,2,1,0.5,0.49496972684914997,0.49496972684914997
VANGL2,0.75,2,1,0.5,0.7014194850000001,0.7014194850000001
VIT,0.75,2,1,0.5,0.542828202,0.542828202
VN1R2,0.75,2,1,0.5,0.67152734,0.67152734
VPS33B,0.75,2,1,0.5,0.64548336,0.64548336
VPS35,0.75,2,1,0.5,0.71224021,0.71224021
VPS35L,0.75,2,1,0.5,0.49667649525,0.49667649525
VPS45,0.75,2,1,0.5,0.79914893,0.79914893
VSIG1,0.75,2,1,0.5,0.60504184,0.60504184
WDR26,0.75,2,1,0.5,0.65012689,0.65012689
WDR4,0.75,2,1,0.5,0.45133336150000003,0.45133336150000003
WDR45B,0.75,2,1,0.5,0.48962413,0.48962413
WDR74,0.75,2,1,0.5,0.70980612,0.70980612
WDR93,0.75,2,1,0.5,0.52446992,0.52446992
WFIKKN2,0.75,2,1,0.5,0.81537755,0.81537755
WHRN,0.75,2,1,0.5,0.49562493818000003,0.49562493818000003
WNT16,0.75,2,1,0.5,0.7711036,0.7711036
WSB2,0.75,2,1,0.5,0.60114199,0.60114199
WWTR1,0.75,2,1,0.5,0.688421285,0.688421285
XIST,0.75,2,1,0.5,0.49549258001000884,0.49549258001000884
XKR4,0.75,2,1,0.5,0.52810685,0.52810685
XKR6,0.75,2,1,0.5,0.8536402000000001,0.8536402000000001
XPO4,0.75,2,1,0.5,0.55947257,0.55947257
XPO6,0.75,2,1,0.5,0.72611606,0.72611606
XPO7,0.75,2,1,0.5,0.7494446699999999,0.7494446699999999
XRCC4,0.75,2,1,0.5,0.412301004913,0.412301004913
XRCC6,0.75,2,1,0.5,0.523759275,0.523759275
YES1,0.75,2,1,0.5,0.57185973,0.57185973
YJU2,0.75,2,1,0.5,0.4956145312881044,0.4956145312881044
ZBED8,0.75,2,1,0.5,0.549809805,0.549809805
ZBTB1,0.75,2,1,0.5,0.46956258242,0.46956258242
ZBTB12,0.75,2,1,0.5,0.65453242,0.65453242
ZBTB34,0.75,2,1,0.5,0.519410665,0.519410665
ZBTB43,0.75,2,1,0.5,0.49290742418,0.49290742418
ZBTB44,0.75,2,1,0.5,0.505709265,0.505709265
ZBTB48,0.75,2,1,0.5,0.697023965,0.697023965
ZBTB5,0.75,2,1,0.5,0.43906283765,0.43906283765
ZBTB7A,0.75,2,1,0.5,0.49566169438,0.49566169438
ZBTB7B,0.75,2,1,0.5,0.7770326000000001,0.7770326000000001
ZBTB8A,0.75,2,1,0.5,0.519403745,0.519403745
ZBTB8OS,0.75,2,1,0.5,0.53410404,0.53410404
ZC3H6,0.75,2,1,0.5,0.541128305,0.541128305
ZC3H8,0.75,2,1,0.5,0.467306013967693,0.467306013967693
ZCRB1,0.75,2,1,0.5,0.8391409000000001,0.8391409000000001
ZDHHC11,0.75,2,1,0.5,0.81184495,0.81184495
ZDHHC19,0.75,2,1,0.5,0.40564473010635,0.40564473010635
ZDHHC7,0.75,2,1,0.5,0.613111045,0.613111045
ZDHHC8,0.75,2,1,0.5,0.613868635,0.613868635
ZEB1,0.75,2,1,0.5,0.5341592549999999,0.5341592549999999
ZFAND4,0.75,2,1,0.5,0.66329204,0.66329204
ZFP82,0.75,2,1,0.5,0.580205815,0.580205815
ZIC3,0.75,2,1,0.5,0.4956798256845731,0.4956798256845731
ZKSCAN8,0.75,2,1,0.5,0.506339436,0.506339436
ZMAT1,0.75,2,1,0.5,0.49043051981900004,0.49043051981900004
ZMPSTE24,0.75,2,1,0.5,0.68213418,0.68213418
ZNF141,0.75,2,1,0.5,0.49607022325,0.49607022325
ZNF146,0.75,2,1,0.5,0.5082918125,0.5082918125
ZNF154,0.75,2,1,0.5,0.8360230200000001,0.8360230200000001
ZNF195,0.75,2,1,0.5,0.6654095800000001,0.6654095800000001
ZNF212,0.75,2,1,0.5,0.5006451005,0.5006451005
ZNF233,0.75,2,1,0.5,0.83395635,0.83395635
ZNF273,0.75,2,1,0.5,0.7406654349999999,0.7406654349999999
ZNF282,0.75,2,1,0.5,0.49569435712182996,0.49569435712182996
ZNF287,0.75,2,1,0.5,0.542955555,0.542955555
ZNF311,0.75,2,1,0.5,0.542831185,0.542831185
ZNF322P1,0.75,2,1,0.5,0.426830502525601,0.426830502525601
ZNF324B,0.75,2,1,0.5,0.62417188,0.62417188
ZNF331,0.75,2,1,0.5,0.5199170200000001,0.5199170200000001
ZNF343,0.75,2,1,0.5,0.4957059820575,0.4957059820575
ZNF358,0.75,2,1,0.5,0.4956869812864838,0.4956869812864838
ZNF383,0.75,2,1,0.5,0.611126395,0.611126395
ZNF398,0.75,2,1,0.5,0.536832455,0.536832455
ZNF408,0.75,2,1,0.5,0.581191575,0.581191575
ZNF436,0.75,2,1,0.5,0.554459065,0.554459065
ZNF439,0.75,2,1,0.5,0.627089265,0.627089265
ZNF45,0.75,2,1,0.5,0.820152615,0.820152615
ZNF484,0.75,2,1,0.5,0.48380228264999997,0.48380228264999997
ZNF510,0.75,2,1,0.5,0.49570774236963,0.49570774236963
ZNF513,0.75,2,1,0.5,0.5742543,0.5742543
ZNF518A,0.75,2,1,0.5,0.4957000023626927,0.4957000023626927
ZNF534,0.75,2,1,0.5,0.82310515,0.82310515
ZNF566,0.75,2,1,0.5,0.61774223,0.61774223
ZNF57,0.75,2,1,0.5,0.57097709,0.57097709
ZNF573,0.75,2,1,0.5,0.49608118105000004,0.49608118105000004
ZNF584,0.75,2,1,0.5,0.54390554,0.54390554
ZNF594,0.75,2,1,0.5,0.7437553,0.7437553
ZNF600,0.75,2,1,0.5,0.66128374,0.66128374
ZNF613,0.75,2,1,0.5,0.568461865,0.568461865
ZNF615,0.75,2,1,0.5,0.573233625,0.573233625
ZNF616,0.75,2,1,0.5,0.518024328,0.518024328
ZNF621,0.75,2,1,0.5,0.49311590384000004,0.49311590384000004
ZNF625,0.75,2,1,0.5,0.7296507649999999,0.7296507649999999
ZNF629,0.75,2,1,0.5,0.4885911266,0.4885911266
ZNF639,0.75,2,1,0.5,0.7953432149999999,0.7953432149999999
ZNF708,0.75,2,1,0.5,0.53740824,0.53740824
ZNF718,0.75,2,1,0.5,0.386106153588035,0.386106153588035
ZNF75A,0.75,2,1,0.5,0.578226895,0.578226895
ZNF777,0.75,2,1,0.5,0.461224403,0.461224403
ZNF781,0.75,2,1,0.5,0.588518965,0.588518965
ZNF785,0.75,2,1,0.5,0.781994715,0.781994715
ZNF80,0.75,2,1,0.5,0.49658246615,0.49658246615
ZNF823,0.75,2,1,0.5,0.6442423,0.6442423
ZNF83,0.75,2,1,0.5,0.53647777,0.53647777
ZNF92,0.75,2,1,0.5,0.471288415,0.471288415
ZNF93,0.75,2,1,0.5,0.49709816149999997,0.49709816149999997
ZNHIT6,0.75,2,1,0.5,0.80505618,0.80505618
ZPLD1,0.75,2,1,0.5,0.595256955,0.595256955
ZRANB1,0.75,2,1,0.5,0.514407485,0.514407485
ZSCAN21,0.75,2,1,0.5,0.4974517206,0.4974517206
ZSCAN32,0.75,2,1,0.5,0.6474155850000001,0.6474155850000001
ZXDB,0.75,2,1,0.5,0.53619812,0.53619812
AARS1,0.75,3,1,0.3333333333333333,0.73401624,0.6367638233333334
AATF,0.75,3,1,0.3333333333333333,0.5569644,0.520524011
ABCB6,0.75,3,1,0.3333333333333333,2.6202043e-09,0.3304670875402091
AC011462.1,0.75,3,1,0.3333333333333333,0.6948438,0.6125348233333333
AC068580.4,0.75,3,1,0.3333333333333333,1.4441507e-07,0.3280592148050395
ADD3,0.75,3,1,0.3333333333333333,0.33690292,0.44278349591746663
AGO1,0.75,3,1,0.3333333333333333,0.12910523,0.3885017753333333
AL133500.1,0.75,3,1,0.3333333333333333,0.0009888456,0.29763371520417015
AL136295.1,0.75,3,1,0.3333333333333333,0.6324374,0.5330560896666667
AL669918.1,0.75,3,1,0.3333333333333333,0.44135162,0.499393268
ALCAM,0.75,3,1,0.3333333333333333,0.16971289,0.39187280566666666
ALDH3A2,0.75,3,1,0.3333333333333333,7.6290546e-10,0.33029883359316875
ALDH5A1,0.75,3,1,0.3333333333333333,0.61064595,0.5289449270833333
ALG3,0.75,3,1,0.3333333333333333,0.015636558,0.33178144695205
ALPI,0.75,3,1,0.3333333333333333,0.012575424,0.32705843566666665
AMBN,0.75,3,1,0.3333333333333333,0.5026091,0.6238789933333333
AMER2,0.75,3,1,0.3333333333333333,0.005315814,0.33225429076855
AMOT,0.75,3,1,0.3333333333333333,0.26561606,0.4013261200011904
ANGPT1,0.75,3,1,0.3333333333333333,0.15680148,0.3303028935
ANKFY1,0.75,3,1,0.3333333333333333,0.50059193,0.5633669833333333
ANKRD40,0.75,3,1,0.3333333333333333,0.09531354,0.38501358
ANKRD42,0.75,3,1,0.3333333333333333,0.6265714,0.6131002333333334
ANKS1A,0.75,3,1,0.3333333333333333,0.7066386,0.5615255533341653
ANKZF1,0.75,3,1,0.3333333333333333,0.011428817,0.3275555707666667
ANXA8L1,0.75,3,1,0.3333333333333333,0.4199673,0.4526398138674666
AOC3,0.75,3,1,0.3333333333333333,0.33433002,0.4323931456666667
AP1B1,0.75,3,1,0.3333333333333333,0.56763446,0.5729688566666666
AP1M2,0.75,3,1,0.3333333333333333,0.4371778,0.47584102585232335
AP5S1,0.75,3,1,0.3333333333333333,0.57017714,0.5205275803584685
APLP1,0.75,3,1,0.3333333333333333,0.58965296,0.6015844633333333
APOBEC3G,0.75,3,1,0.3333333333333333,0.11295788,0.28890979023333335
APOH,0.75,3,1,0.3333333333333333,0.56442034,0.5818186466666666
AQP12B,0.75,3,1,0.3333333333333333,0.003634624,0.3319244536
ARHGEF4,0.75,3,1,0.3333333333333333,3.1075413e-07,0.3167803713488773
ARMC2,0.75,3,1,0.3333333333333333,0.3291675,0.43839558698872905
ARSB,0.75,3,1,0.3333333333333333,0.12284272,0.39048734
ARSH,0.75,3,1,0.3333333333333333,0.6684857,0.5427473000209391
ASPH,0.75,3,1,0.3333333333333333,0.70009565,0.6891604466666666
ATF2,0.75,3,1,0.3333333333333333,0.6881445,0.53970087705
ATMIN,0.75,3,1,0.3333333333333333,0.31650934,0.43592215254743394
ATRN,0.75,3,1,0.3333333333333333,0.0819483,0.35903668866666666
AURKAIP1,0.75,3,1,0.3333333333333333,0.4442744,0.55583185
AVPR1A,0.75,3,1,0.3333333333333333,0.3061717,0.4128120416010373
B3GNT9,0.75,3,1,0.3333333333333333,8.00804e-08,0.31383128270610666
B4GALT6,0.75,3,1,0.3333333333333333,0.30710098,0.5140195333333334
BAIAP3,0.75,3,1,0.3333333333333333,0.00016164209,0.3182355745193333
BANK1,0.75,3,1,0.3333333333333333,0.26208296,0.38324196805995997
BAP1,0.75,3,1,0.3333333333333333,0.6024873,0.5309778210433334
BARHL2,0.75,3,1,0.3333333333333333,0.090190955,0.31807559943173447
BCL6,0.75,3,1,0.3333333333333333,0.26426816,0.4088012336749944
BMP6,0.75,3,1,0.3333333333333333,1.0998928e-08,0.32457308390937806
BORCS6,0.75,3,1,0.3333333333333333,0.00020419575,0.33054436382333335
BPNT1,0.75,3,1,0.3333333333333333,0.63896817,0.72321459
BRDT,0.75,3,1,0.3333333333333333,0.5362108,0.4668803736840583
BTBD16,0.75,3,1,0.3333333333333333,0.49910623,0.49681681000061
BTN1A1,0.75,3,1,0.3333333333333333,0.7248525,0.8033708533333334
C1orf220,0.75,3,1,0.3333333333333333,5.5180085e-08,0.32836675179575253
C6orf118,0.75,3,1,0.3333333333333333,0.39565465,0.58385869
C7orf26,0.75,3,1,0.3333333333333333,2.8099984e-07,0.3252975105424702
C8G,0.75,3,1,0.3333333333333333,0.20879415,0.399768085627
CA5B,0.75,3,1,0.3333333333333333,0.71100205,0.562818121125
CABLES2,0.75,3,1,0.3333333333333333,2.624365e-06,0.326944774788596
CACNB2,0.75,3,1,0.3333333333333333,0.00021871534,0.3305361529186666
CACYBP,0.75,3,1,0.3333333333333333,2.8018662e-06,0.2935189893967607
CAMKK1,0.75,3,1,0.3333333333333333,3.6712013e-06,0.32652697186296603
CASKIN2,0.75,3,1,0.3333333333333333,0.24592073,0.4124514167493963
CASP10,0.75,3,1,0.3333333333333333,0.67143846,0.5441885604333333
CAV3,0.75,3,1,0.3333333333333333,0.013508973,0.3353952204333333
CBLN2,0.75,3,1,0.3333333333333333,1.2044115e-08,0.3111738217363044
CCDC103,0.75,3,1,0.3333333333333333,0.15183751,0.38374232
CCDC116,0.75,3,1,0.3333333333333333,0.54978883,0.6613784933333333
CCDC172,0.75,3,1,0.3333333333333333,3.391368e-07,0.2519258797122847
CCDC185,0.75,3,1,0.3333333333333333,0.6635466,0.6176240599999999
CCDC81,0.75,3,1,0.3333333333333333,0.59207726,0.5951723800000001
CCKAR,0.75,3,1,0.3333333333333333,0.15630476,0.3768336967333334
CCKBR,0.75,3,1,0.3333333333333333,0.3624244,0.4513121888922633
CCL22,0.75,3,1,0.3333333333333333,1.6552306e-08,0.26605205439782675
CCNY,0.75,3,1,0.3333333333333333,0.18473701,0.3926760861333333
CCSER2,0.75,3,1,0.3333333333333333,0.38984004,0.4722761853333333
CD1B,0.75,3,1,0.3333333333333333,0.22585867,0.4051204955216667
CD1E,0.75,3,1,0.3333333333333333,0.5984873,0.68506726
CD276,0.75,3,1,0.3333333333333333,1.8858785e-07,0.3110437429755111
CD53,0.75,3,1,0.3333333333333333,4.3228714e-09,0.320861168342802
CD7,0.75,3,1,0.3333333333333333,0.3458859,0.5223618600000001
CD9,0.75,3,1,0.3333333333333333,0.3457138,0.4331336433342368
CDC37,0.75,3,1,0.3333333333333333,0.45487824,0.4576965390566667
CENPN,0.75,3,1,0.3333333333333333,0.745335,0.5770677066666666
CENPS-CORT,0.75,3,1,0.3333333333333333,0.52025276,0.4727996753333333
CERKL,0.75,3,1,0.3333333333333333,0.46329582,0.41032767594
CFAP94,0.75,3,1,0.3333333333333333,0.40585023,0.48673100666666663
CFP,0.75,3,1,0.3333333333333333,4.674288e-07,0.2814278358096026
CGA,0.75,3,1,0.3333333333333333,0.55494744,0.5058844490601961
CGB5,0.75,3,1,0.3333333333333333,2.0982984e-08,0.32941354044456495
CHI3L2,0.75,3,1,0.3333333333333333,0.51889575,0.5447788686666667
CHMP2A,0.75,3,1,0.3333333333333333,1.0419958e-07,0.33048911505500017
CHRDL1,0.75,3,1,0.3333333333333333,6.1654365e-10,0.29627216687238683
CHST10,0.75,3,1,0.3333333333333333,0.6884289,0.5593507533333334
CHST8,0.75,3,1,0.3333333333333333,0.68858725,0.6528120266666667
CIB2,0.75,3,1,0.3333333333333333,0.001442208,0.31826488735666664
CIB3,0.75,3,1,0.3333333333333333,0.08909563,0.35977951268636366
CILK1,0.75,3,1,0.3333333333333333,0.00054928754,0.26998018659833334
CIZ1,0.75,3,1,0.3333333333333333,1.1852766e-05,0.33045681060073334
CLCA3P,0.75,3,1,0.3333333333333333,0.6210919,0.6453763
CLDN23,0.75,3,1,0.3333333333333333,1.2077676e-06,0.28571656292133335
COASY,0.75,3,1,0.3333333333333333,0.66287994,0.5661837366666667
COQ8A,0.75,3,1,0.3333333333333333,0.46242848,0.4758596355675433
CORO1A,0.75,3,1,0.3333333333333333,0.0037303534,0.32464910367333333
CORO6,0.75,3,1,0.3333333333333333,0.5152879,0.6393007466666667
CPNE3,0.75,3,1,0.3333333333333333,0.078895494,0.32967367
CPNE5,0.75,3,1,0.3333333333333333,0.020054454,0.30551925090533333
CPNE7,0.75,3,1,0.3333333333333333,0.7310176,0.5741329833395826
CPQ,0.75,3,1,0.3333333333333333,0.41742924,0.42432218010000006
CPT1B,0.75,3,1,0.3333333333333333,5.9823197e-12,0.3304970466686772
CRBN,0.75,3,1,0.3333333333333333,0.56226385,0.5179877831466667
CRY1,0.75,3,1,0.3333333333333333,0.21251391,0.40136685233
CRYGB,0.75,3,1,0.3333333333333333,0.1953256,0.31911102236666666
CSF3R,0.75,3,1,0.3333333333333333,0.08542285,0.3712804033333333
CSNK1G3,0.75,3,1,0.3333333333333333,0.6321296,0.4920982000519978
CSRNP1,0.75,3,1,0.3333333333333333,0.40011784,0.4598159160225887
CT55,0.75,3,1,0.3333333333333333,2.0172114e-10,0.32588255340783506
CTBS,0.75,3,1,0.3333333333333333,0.24527614,0.45546998
CYP26B1,0.75,3,1,0.3333333333333333,0.48254848,0.487414191611389
CYP2S1,0.75,3,1,0.3333333333333333,0.6025283,0.6361652833333333
CYP4X1,0.75,3,1,0.3333333333333333,0.6512975,0.5182453686666667
D2HGDH,0.75,3,1,0.3333333333333333,0.005089587,0.2779079653571053
DBF4,0.75,3,1,0.3333333333333333,0.016306715,0.3331379643333333
DBR1,0.75,3,1,0.3333333333333333,0.24423487,0.4120327446
DCAF4L2,0.75,3,1,0.3333333333333333,0.2565082,0.41600810142000005
DCDC2,0.75,3,1,0.3333333333333333,0.42351517,0.47451458166666666
DCK,0.75,3,1,0.3333333333333333,0.6205677,0.6527418533333333
DCLRE1C,0.75,3,1,0.3333333333333333,0.4306817,0.5251444833333333
DDAH1,0.75,3,1,0.3333333333333333,0.0044773784,0.3315134194607
DDR1,0.75,3,1,0.3333333333333333,0.46627313,0.4803655460309933
DDX47,0.75,3,1,0.3333333333333333,0.467592,0.4868517333333333
DFFB,0.75,3,1,0.3333333333333333,2.6420293e-09,0.3304520843482292
DHODH,0.75,3,1,0.3333333333333333,0.00014316893,0.3304687330018452
DHRS11,0.75,3,1,0.3333333333333333,3.7846296e-11,0.33047240001758343
DHRS2,0.75,3,1,0.3333333333333333,0.4439128,0.5946948533333334
DHX58,0.75,3,1,0.3333333333333333,0.34207004,0.5015601566666666
DIP2A,0.75,3,1,0.3333333333333333,0.0007823701,0.32982854396250966
DIS3L,0.75,3,1,0.3333333333333333,0.5073951,0.5636117266666667
DLG2,0.75,3,1,0.3333333333333333,0.29251736,0.44136969200000004
DLG4,0.75,3,1,0.3333333333333333,0.0008820674,0.32715135655670113
DMRT3,0.75,3,1,0.3333333333333333,0.021126632,0.31391172623333335
DNAJB5,0.75,3,1,0.3333333333333333,0.39695522,0.45565108499266666
DNAJC11,0.75,3,1,0.3333333333333333,0.00043802365,0.32825482457390004
DOC2A,0.75,3,1,0.3333333333333333,0.008018644,0.3358490703333333
DPP4,0.75,3,1,0.3333333333333333,0.5922992,0.47645615333333335
DRGX,0.75,3,1,0.3333333333333333,3.0103565e-11,0.32890420001018034
DTNB,0.75,3,1,0.3333333333333333,0.53214574,0.5078586164503306
DUS4L-BCAP29,0.75,3,1,0.3333333333333333,0.6122785,0.6434836666666667
DXO,0.75,3,1,0.3333333333333333,0.06776666,0.35053265333606737
DZIP1L,0.75,3,1,0.3333333333333333,0.5076932,0.5083001516666666
DZIP3,0.75,3,1,0.3333333333333333,0.22309567,0.39646962963991234
EEF1AKNMT,0.75,3,1,0.3333333333333333,0.74164337,0.6293373733333333
EFCAB12,0.75,3,1,0.3333333333333333,6.477371e-06,0.2575346867879
EFHC1,0.75,3,1,0.3333333333333333,0.64172536,0.5092954737166667
EFR3A,0.75,3,1,0.3333333333333333,0.007983749,0.3331242454048
ELMO2,0.75,3,1,0.3333333333333333,0.65000546,0.5351564876666667
ELMOD1,0.75,3,1,0.3333333333333333,2.0297597e-09,0.3304634011176323
ENTPD6,0.75,3,1,0.3333333333333333,0.20210984,0.39615035590060005
EPB41L4A,0.75,3,1,0.3333333333333333,0.616483,0.54182412
EPC1,0.75,3,1,0.3333333333333333,0.0011487062,0.27941640223160996
EPS15,0.75,3,1,0.3333333333333333,0.26387426,0.4183908379094667
ERBB4,0.75,3,1,0.3333333333333333,0.037733357,0.3164424300136667
ERCC6L2,0.75,3,1,0.3333333333333333,0.6231897,0.6554524233333333
EVI2B,0.75,3,1,0.3333333333333333,0.21937445,0.45457223666666663
EXOC4,0.75,3,1,0.3333333333333333,0.69480854,0.7195198633333334
EYA1,0.75,3,1,0.3333333333333333,0.04036348,0.3434897976
F2,0.75,3,1,0.3333333333333333,0.6410249,0.6675493366666667
FAM110B,0.75,3,1,0.3333333333333333,1.8573545e-09,0.3272458672874174
FAM120C,0.75,3,1,0.3333333333333333,4.660568e-05,0.33051212526782386
FAM122A,0.75,3,1,0.3333333333333333,0.57276064,0.5909996033333333
FAM151A,0.75,3,1,0.3333333333333333,0.4366135,0.5218923533333334
FAM181A,0.75,3,1,0.3333333333333333,0.00070984865,0.2641275445833333
FAM184A,0.75,3,1,0.3333333333333333,0.21086405,0.4056419216666667
FAM237A,0.75,3,1,0.3333333333333333,0.30583417,0.40580423613568667
FAM71A,0.75,3,1,0.3333333333333333,0.019677544,0.33971697300000003
FANCI,0.75,3,1,0.3333333333333333,0.45446602,0.47532901177676007
FBF1,0.75,3,1,0.3333333333333333,0.089215465,0.35593544272471367
FBLIM1,0.75,3,1,0.3333333333333333,0.077471726,0.2977611369742333
FBXO3,0.75,3,1,0.3333333333333333,0.6303637,0.50056262
FBXW4,0.75,3,1,0.3333333333333333,0.3901,0.46048215672033327
FCHSD1,0.75,3,1,0.3333333333333333,1.1243985e-05,0.3303824495100463
FEM1A,0.75,3,1,0.3333333333333333,0.0008082808,0.32503004569468336
FGD3,0.75,3,1,0.3333333333333333,0.3583495,0.46506253
FGF5,0.75,3,1,0.3333333333333333,0.24945378,0.4232560766666667
FHL1,0.75,3,1,0.3333333333333333,0.74728966,0.7013042366666666
FO393400.1,0.75,3,1,0.3333333333333333,0.38402343,0.48832814333333335
FOXRED1,0.75,3,1,0.3333333333333333,0.0006175237,0.3306181488427667
FPR1,0.75,3,1,0.3333333333333333,0.20256682,0.38392980704197827
FSHR,0.75,3,1,0.3333333333333333,0.688921,0.5551601250433333
FSTL1,0.75,3,1,0.3333333333333333,0.5821007,0.5469656733333333
FTSJ3,0.75,3,1,0.3333333333333333,0.60886616,0.5333885826666667
FUBP1,0.75,3,1,0.3333333333333333,0.6329913,0.6357095966666667
FUT2,0.75,3,1,0.3333333333333333,0.24523811,0.4076917576666667
GABRR1,0.75,3,1,0.3333333333333333,9.1534254e-08,0.32980107181699997
GALNT18,0.75,3,1,0.3333333333333333,0.6233853,0.58369424
GALNT7,0.75,3,1,0.3333333333333333,0.002221566,0.3311790997733333
GASK1B,0.75,3,1,0.3333333333333333,0.0061620674,0.3314627764666667
GATA6,0.75,3,1,0.3333333333333333,0.6162324,0.5305120846666668
GBP5,0.75,3,1,0.3333333333333333,0.72831964,0.5276412896666667
GC,0.75,3,1,0.3333333333333333,0.6143954,0.4956804076666667
GCA,0.75,3,1,0.3333333333333333,0.22125581,0.4452087633333333
GDPD4,0.75,3,1,0.3333333333333333,0.63456076,0.6332666833333332
GDPD5,0.75,3,1,0.3333333333333333,0.6394056,0.5487083323333334
GFRA2,0.75,3,1,0.3333333333333333,0.5545849,0.5693773433333333
GGA2,0.75,3,1,0.3333333333333333,0.51820904,0.55566566
GGT7,0.75,3,1,0.3333333333333333,0.00026201212,0.33037138663176663
GJA5,0.75,3,1,0.3333333333333333,0.6699093,0.7256999033333335
